StudentID,firstname,Median wage
11011,Willetta,21803
11012,Minne,14358
11013,Anica,21516
11014,Deirdre,10801
11015,Trudie,16607
11016,Alexine,15132
11017,Georgina,17989
11018,Zaria,12804
11019,Shauna,19980
11020,Ginnie,14102
11021,Dorice,16512
11022,Steffane,19569
11023,Dode,19624
11024,Dominga,16834
11025,Alameda,11936
11026,Hettie,21943
11027,Chandra,15169
11028,Lulita,11953
11029,Vere,16071
11030,Rebeca,11046
11031,Rubie,11198
11032,Feliza,13021
11033,Cyb,20564
11034,Carol-Jean,20503
11035,Randa,21081
11036,Gwyneth,18703
11037,Jeanna,18582
11038,Laurene,18815
11039,Shirlee,10302
11040,Dacia,14586
11041,Loree,14575
11042,Sheelagh,18263
11043,Alyssa,16899
11044,Edyth,20769
11045,Susette,16335
11046,Tabbatha,21630
11047,Eugine,12566
11048,Fredericka,17855
11049,Sallie,19889
11050,Bertine,14547
11051,Marcy,19851
11052,Allyce,21769
11053,Delilah,14887
11054,Shannah,18485
11055,Kathi,18118
11056,Sandie,10643
11057,Barbara,21487
11058,Correy,20101
11059,Ekaterina,13519
11060,Gui,13427
11061,Karina,13432
11062,Larine,15804
11063,Sibella,15608
11064,Helena,16208
11065,Georgetta,18848
11066,Danny,17617
11067,Lorne,16585
11068,Perry,20750
11069,Starla,18048
11070,Kimberley,19273
11071,Marguerite,10014
11072,Esmeralda,17390
11073,Susette,11889
11074,Diena,15344
11075,Gisela,12308
11076,Kirbee,18074
11077,Ivett,17251
11078,Roslyn,16484
11079,Yolane,10625
11080,Vonny,16096
11081,Karolina,19133
11082,Merrie,12005
11083,Sindee,13811
11084,Amii,14271
11085,Clary,18294
11086,Mady,19638
11087,Elbertina,21619
11088,Shel,10307
11089,Alie,13007
11090,Catharine,16411
11091,Aurelie,15448
11092,Ursulina,19113
11093,Roxane,10415
11094,Emylee,11360
11095,Dede,16524
11096,Giustina,19537
11097,Farrah,19529
11098,Ivett,14575
11099,Moyna,18431
11100,Krystle,13846
11101,Melanie,16557
11102,Bobbi,12326
11103,Marcy,12570
11104,Ebonee,19831
11105,Nanete,18059
11106,Ardys,17403
11107,Christal,13714
11108,Vonny,21407
11109,Marita,21552
11110,Katuscha,18570
11111,Britte,15570
11112,Emmey,21605
11113,Deedee,18857
11114,Annecorinne,17426
11115,Beverley,11011
11116,Desirae,20713
11117,Bill,13677
11118,Courtnay,16773
11119,Joelly,12358
11120,Mariann,18629
11121,Stevana,15032
11122,Ileana,14900
11123,Karlee,18993
11124,Korrie,11343
11125,Fanny,10819
11126,Fanny,21682
11127,Robbi,11766
11128,Sara-Ann,15854
11129,Oona,15578
11130,Liana,18934
11131,Amalie,19862
11132,Ardenia,15386
11133,Zondra,10720
11134,Goldie,12072
11135,Robinia,19153
11136,Tani,14159
11137,Steffane,17977
11138,Emylee,13612
11139,Ezmeralda,15230
11140,Shandie,20783
11141,Tani,11411
11142,Morganica,21088
11143,Claudina,14892
11144,Frances,15274
11145,Madeleine,20514
11146,Annaliese,10621
11147,Dari,21114
11148,Ardenia,10674
11149,Maisey,16944
11150,Ulrike,16254
11151,Cathyleen,14348
11152,Eve,11083
11153,Shel,14220
11154,Anestassia,20150
11155,Beth,17958
11156,Angelique,20248
11157,Codie,15868
11158,Gerrie,18550
11159,Shel,12800
11160,Jerry,12712
11161,Eolanda,12668
11162,Camile,18190
11163,Max,14352
11164,Nariko,18754
11165,Joeann,17956
11166,Corly,12809
11167,Valera,21325
11168,Penelopa,12742
11169,Rubie,10434
11170,Ketti,13595
11171,Ethel,15171
11172,Cordi,11027
11173,Robinia,20388
11174,Gerianna,16304
11175,Gavrielle,18917
11176,Angela,20909
11177,Kellen,14794
11178,Jan,17330
11179,Blondelle,21127
11180,Ann-Marie,12633
11181,Kristan,14655
11182,Riannon,18442
11183,Charlena,19025
11184,Stephanie,17954
11185,Janeczka,17199
11186,Sidoney,14165
11187,Dorene,15003
11188,Maurene,21923
11189,Chrystel,10748
11190,Alie,17122
11191,Clementine,16020
11192,Andeee,19173
11193,Dawn,10951
11194,Mady,17210
11195,Anallese,16184
11196,Taffy,21523
11197,Aubrie,16380
11198,June,20291
11199,Agathe,18204
11200,Nataline,17373
11201,Delilah,12820
11202,Ardenia,15078
11203,Renae,10979
11204,Shannah,20196
11205,Caressa,14091
11206,Audrie,16239
11207,Abbie,12597
11208,Sam,18003
11209,Renae,18371
11210,Therine,18159
11211,Roxane,11425
11212,Celene,16318
11213,Madeleine,19183
11214,Ekaterina,21315
11215,Rori,14055
11216,Rhea,11659
11217,Audrie,10572
11218,Sabina,19070
11219,Luci,19775
11220,Letizia,11605
11221,Violet,14189
11222,Heida,10470
11223,Raina,15512
11224,Kore,14806
11225,Beth,20237
11226,Ursulina,10978
11227,Debee,17732
11228,Trixi,20572
11229,Rhea,21885
11230,Elena,10754
11231,Fredericka,18014
11232,Thalia,19332
11233,Cacilie,18054
11234,Korrie,12291
11235,Kassey,12203
11236,Yvonne,13000
11237,Brynna,13696
11238,Maisey,15616
11239,Brianna,16343
11240,Kate,12660
11241,Carmela,16241
11242,Rosabelle,19160
11243,Trudie,20736
11244,Annecorinne,12444
11245,Paule,11916
11246,Chandra,15400
11247,Sue,18662
11248,Leontine,16584
11249,Chere,11363
11250,Jeanna,20108
11251,Lanae,12951
11252,Gusty,18532
11253,Ingrid,18254
11254,Libbie,19053
11255,Arabel,21386
11256,Chrystel,14500
11257,Cam,10721
11258,Selia,17793
11259,Dorothy,18261
11260,Rani,11970
11261,Vonny,11566
11262,Blinni,14938
11263,Dode,18611
11264,Abbie,18119
11265,Violet,12716
11266,Hyacinthe,20097
11267,Helena,18523
11268,Jordan,15616
11269,Adele,12037
11270,Wileen,12133
11271,Jsandye,19559
11272,Kara-Lynn,15795
11273,Shaylyn,20124
11274,Lolita,12851
11275,Philis,14745
11276,Georgetta,18960
11277,Rani,19441
11278,Aaren,14555
11279,Gwenneth,20117
11280,Bertine,16094
11281,Joceline,12456
11282,Claudina,18390
11283,Marsiella,21238
11284,Vinita,18783
11285,Ilse,14201
11286,Merci,10508
11287,Ofilia,17549
11288,Delilah,12738
11289,Maurene,12809
11290,Wilma,11870
11291,Johna,12973
11292,Fanchon,10208
11293,Orelia,14473
11294,Lorie,18345
11295,Hallie,20537
11296,Angela,14852
11297,Blake,14903
11298,Ethel,19751
11299,Bertine,15525
11300,Nicoli,18583
11301,Binny,17969
11302,Tressa,18159
11303,Mariann,19958
11304,Fawne,10017
11305,Sindee,11459
11306,Larine,12801
11307,Miquela,12453
11308,Maud,18744
11309,Nicoli,11407
11310,Teddie,13296
11311,Kirbee,13736
11312,Olivette,18901
11313,Emylee,21302
11314,Tobe,10070
11315,Dawn,19032
11316,Candi,20713
11317,Meg,10739
11318,Jeanna,12238
11319,Coral,20280
11320,Sindee,20840
11321,Annecorinne,12256
11322,Consuela,18745
11323,Miquela,12545
11324,Tybie,14310
11325,Etta,15630
11326,Hyacinthe,13008
11327,Roberta,10106
11328,Jean,15440
11329,Jessy,16617
11330,Liana,13335
11331,Ada,18497
11332,Marika,14224
11333,Sara-Ann,10947
11334,Merry,17295
11335,Modestia,14427
11336,Ekaterina,21060
11337,Jillayne,14965
11338,Merle,19587
11339,Esmeralda,21778
11340,Ardenia,14876
11341,Margette,14195
11342,Myrtice,20495
11343,Shel,16533
11344,Lisette,16228
11345,Jenda,15149
11346,Queenie,17627
11347,Esmeralda,21098
11348,Lenna,20964
11349,Consuela,13271
11350,Maurene,17004
11351,Carly,12931
11352,Babita,12455
11353,Rozele,17415
11354,Alyssa,10803
11355,Brooks,13690
11356,Cristabel,16667
11357,Selma,11802
11358,Jorry,15509
11359,Kara-Lynn,15391
11360,Jean,10183
11361,Tybie,17202
11362,Marita,19839
11363,Helsa,18674
11364,Cassandra,19019
11365,Flo,11251
11366,Agathe,16184
11367,Fredericka,13869
11368,Tierney,12715
11369,Fred,11721
11370,Helsa,17390
11371,Renae,20950
11372,Linet,17071
11373,Philis,15435
11374,Correy,21504
11375,Josephine,21055
11376,Vere,15848
11377,Gusella,18920
11378,Gretal,21303
11379,Noelle,20173
11380,Annora,20658
11381,Bernardine,12984
11382,Daphne,19104
11383,Trudie,12831
11384,Maridel,11972
11385,Aubrie,10006
11386,Ernesta,15955
11387,Leona,17673
11388,Paule,15427
11389,Gabi,13003
11390,Hermione,20153
11391,Ninnetta,17199
11392,Nyssa,10193
11393,Demetris,11884
11394,Noelle,10511
11395,Max,15477
11396,Amalie,20177
11397,Hollie,18581
11398,Charmaine,14766
11399,Merrie,12327
11400,Madelle,12606
11401,Lacie,19414
11402,Sonni,10738
11403,Katuscha,21915
11404,Sharai,10155
11405,Marita,11433
11406,Minne,20639
11407,Brana,15527
11408,Inga,20997
11409,Lonnie,13585
11410,Mildrid,11692
11411,Jasmina,13814
11412,Georgetta,10176
11413,Elise,12998
11414,Patricia,21621
11415,Tamqrah,10739
11416,Elvira,13812
11417,Mildrid,19909
11418,Jasmina,11539
11419,Celisse,20053
11420,Kary,14987
11421,Noelle,19143
11422,Kaia,16215
11423,Althea,17199
11424,Pamella,15308
11425,Elmira,12097
11426,Alex,19721
11427,Bobbi,14073
11428,Stephanie,15863
11429,Robinia,16336
11430,Suzette,10757
11431,Rebeca,11044
11432,Nonnah,13309
11433,Mathilda,10228
11434,Roxane,16938
11435,Ileana,18787
11436,Damaris,13216
11437,Frank,21136
11438,Annaliese,18509
11439,Joelly,14136
11440,Laure,14287
11441,Jorry,12107
11442,Leia,18027
11443,Lila,18060
11444,Myriam,18502
11445,Agnese,20891
11446,Valera,19609
11447,Kial,14638
11448,Starla,16040
11449,Roberta,21912
11450,Benita,12127
11451,Clarice,14756
11452,Stevana,18633
11453,Ezmeralda,20512
11454,Carol-Jean,13813
11455,Phedra,16416
11456,Winifred,16859
11457,Ethel,14589
11458,Deirdre,18872
11459,Arabel,16179
11460,Frank,13358
11461,Cindelyn,10362
11462,Violet,20805
11463,Helsa,15535
11464,Morganica,17998
11465,Katleen,16064
11466,Mahalia,17269
11467,Jessy,18628
11468,Laurene,12964
11469,Nananne,12424
11470,Joceline,11118
11471,Elbertina,15460
11472,Lucy,12773
11473,Gale,18313
11474,Melisent,13851
11475,Estell,18128
11476,Grier,17380
11477,Demetris,20733
11478,Gale,12577
11479,Jasmina,18116
11480,Janis,13526
11481,Trudie,11302
11482,Neila,15649
11483,Fayre,19421
11484,Genovera,21222
11485,Karena,19667
11486,Melodie,12576
11487,Belva,15193
11488,Aubrie,15707
11489,Tersina,11464
11490,Janenna,12141
11491,Kimberley,13061
11492,Romona,13939
11493,Marjie,21237
11494,Andeee,14015
11495,Daphne,12792
11496,Susan,10981
11497,Rosanne,16086
11498,Rochette,19422
11499,Ermengarde,14623
11500,Britte,18561
11501,Nicoli,13284
11502,Patricia,18933
11503,Giustina,20304
11504,Binny,18658
11505,Nikki,17066
11506,Kate,14362
11507,Harrietta,19597
11508,Eugine,13426
11509,Ursulina,15546
11510,Carree,21127
11511,Hyacinthe,20568
11512,Cathie,18243
11513,Nananne,11256
11514,Aaren,18072
11515,Yetty,20657
11516,Delilah,14667
11517,Rosene,12575
11518,Coral,16087
11519,Lexine,17953
11520,Tiffie,12765
11521,Frances,20938
11522,Jillayne,17326
11523,Sidoney,11205
11524,Leanna,19351
11525,Daune,11196
11526,Micheline,13804
11527,Damaris,14573
11528,Neila,12421
11529,Dotty,13578
11530,Sharai,15085
11531,Jasmina,14315
11532,Jobi,13260
11533,Doro,11301
11534,Ursulina,14095
11535,Bee,12946
11536,Roslyn,11446
11537,Lexine,21916
11538,Ginnie,12003
11539,Chrystel,20346
11540,Valli,11617
11541,Rosanne,16997
11542,Gui,20222
11543,Renie,16778
11544,Paola,13608
11545,Michaelina,15282
11546,Winifred,16117
11547,Yvonne,15147
11548,Lucy,20555
11549,Alyda,17348
11550,Cyndie,19867
11551,Sharlene,14591
11552,Roz,14872
11553,Caritta,18333
11554,Barbara,15606
11555,Halette,18555
11556,Lulita,18752
11557,Trudie,10449
11558,Lanna,11675
11559,Nollie,16757
11560,Cassandra,13488
11561,Modestia,19925
11562,Dolli,21289
11563,Michaelina,13174
11564,Tori,18494
11565,Mignon,21799
11566,Brana,21541
11567,Kassey,13180
11568,Janis,14908
11569,Ottilie,10802
11570,Ekaterina,15073
11571,Lolita,10364
11572,Shirlee,17248
11573,Elfreda,11611
11574,Robinia,21483
11575,Kayla,21431
11576,Tina,20435
11577,Gertrud,19951
11578,Allis,19823
11579,Kellen,10070
11580,Almeta,15468
11581,Leeanne,19100
11582,Mireielle,10002
11583,Gilda,21128
11584,Nikki,19047
11585,Joelly,17349
11586,Gretal,17936
11587,Sean,18583
11588,Valera,14264
11589,Olwen,20859
11590,Vanessa,13540
11591,Silvana,11831
11592,Emma,19488
11593,Emylee,17226
11594,Lynea,21259
11595,Shaylyn,17220
11596,Bobbi,19181
11597,Alyda,19680
11598,Yvonne,19611
11599,Hayley,17154
11600,Bernardine,15328
11601,Johna,11016
11602,Asia,10830
11603,Jere,13449
11604,Annora,11142
11605,Livvyy,11310
11606,Brianna,19583
11607,Hallie,20884
11608,Evaleen,19341
11609,Devina,15764
11610,Renie,19694
11611,Cindelyn,19650
11612,Minne,18062
11613,Margette,20843
11614,Mariele,10219
11615,Lindie,13810
11616,Ida,18479
11617,Jan,17232
11618,Britni,14270
11619,Kathi,13002
11620,Quintina,21378
11621,Collen,10794
11622,Carol-Jean,16635
11623,Elie,16721
11624,Beverley,15481
11625,Chastity,10820
11626,Hildegaard,11366
11627,Lizzie,10602
11628,June,18408
11629,Bertine,11609
11630,Adelle,10029
11631,Jessy,12185
11632,Jenilee,16670
11633,Sindee,21074
11634,Carol-Jean,19318
11635,Darlleen,18074
11636,Marylou,15176
11637,Johna,16668
11638,Steffane,18731
11639,Tonia,17658
11640,Natka,21588
11641,Peri,15936
11642,Joane,20240
11643,Mamie,12125
11644,Olivette,10931
11645,Violet,21215
11646,Annaliese,17570
11647,Halette,12879
11648,Margette,11924
11649,Lusa,14914
11650,Lisette,18964
11651,Chastity,20598
11652,Pierette,11112
11653,Sissy,17150
11654,Annaliese,20774
11655,Ernesta,13020
11656,Lacie,12954
11657,Marjie,14605
11658,Keelia,19000
11659,Mildrid,12886
11660,Dyann,17027
11661,Oona,14660
11662,Alia,18139
11663,Bobinette,20774
11664,Maridel,11126
11665,Bibby,10595
11666,Silvana,19938
11667,Corina,19847
11668,Janeczka,15134
11669,Cassondra,15147
11670,Cassondra,14238
11671,Joceline,14233
11672,Caressa,18179
11673,Sheelagh,13824
11674,Pearline,18726
11675,Andeee,14722
11676,Dale,18542
11677,Christian,19923
11678,Robinia,19652
11679,Agnese,14367
11680,Ingrid,16767
11681,Lanae,16434
11682,Willetta,20748
11683,Audrie,12954
11684,Sean,20548
11685,Tatiania,17423
11686,Beatriz,14387
11687,Violet,12474
11688,Hayley,14755
11689,Hallie,19422
11690,Sandie,12136
11691,Pamella,15214
11692,Chastity,14162
11693,Joane,17497
11694,Charmaine,21650
11695,Starla,17947
11696,Marylou,20942
11697,Madalyn,21136
11698,Tonia,21137
11699,Talya,19200
11700,Shel,14107
11701,Maud,15157
11702,Kylynn,14061
11703,Marleah,13311
11704,Charissa,14189
11705,Neila,12430
11706,Agnese,16241
11707,Ninnetta,15016
11708,Dari,21856
11709,Bernie,16769
11710,Carree,15257
11711,Estell,14766
11712,Neila,18901
11713,Aigneis,15398
11714,Gloria,14759
11715,Codie,21168
11716,Mireielle,17347
11717,Liana,11428
11718,Caritta,18942
11719,Carol-Jean,19324
11720,Minda,15086
11721,Lilith,20918
11722,Jillayne,21774
11723,Morganica,19643
11724,Chrystel,13048
11725,Ira,19455
11726,Barbara,18513
11727,Shauna,16329
11728,Kittie,14715
11729,Rani,18423
11730,Nannie,19905
11731,Rhoda,12611
11732,Janey,16767
11733,Kayla,10610
11734,Nita,14491
11735,Krystle,13649
11736,Ileana,13370
11737,Carlie,19991
11738,Kylynn,16263
11739,Catharine,12272
11740,Kalina,16923
11741,Teriann,13805
11742,Verla,11382
11743,Mallory,16079
11744,Nita,19846
11745,Mureil,21194
11746,Rhoda,20953
11747,Abbie,20441
11748,Gilligan,18583
11749,Adriana,17026
11750,Doro,11831
11751,Etta,17786
11752,Valli,10301
11753,Dyann,12385
11754,Heida,16820
11755,Kathy,15731
11756,Ricky,16539
11757,Celene,12335
11758,Leeanne,18439
11759,Aryn,18944
11760,Jennica,12691
11761,Linet,13356
11762,Chastity,17599
11763,Angela,11833
11764,Amara,15833
11765,Vivia,14576
11766,Sybille,14089
11767,Raquela,11465
11768,Althea,18010
11769,Hildegaard,12292
11770,Emylee,21196
11771,Lulita,19099
11772,Sharai,19705
11773,Willetta,10404
11774,Emylee,12216
11775,Frieda,16198
11776,Barbara,16205
11777,Silvana,16762
11778,Meg,20183
11779,Adele,14341
11780,Amalie,17129
11781,Lauryn,19282
11782,Annaliese,10756
11783,Marcy,13740
11784,Elfreda,10065
11785,Merci,19786
11786,Flory,18167
11787,Lesly,10191
11788,Jaime,16174
11789,Andeee,10194
11790,Ariela,16818
11791,Raina,11245
11792,Brynna,13759
11793,Caritta,11874
11794,Viki,13001
11795,Carmela,16481
11796,Bernie,20069
11797,Deirdre,18023
11798,Charlena,12338
11799,Kassey,21241
11800,Sindee,20490
11801,Judy,10039
11802,Jackie,13622
11803,Grier,19765
11804,Rosaline,19179
11805,Jaclyn,21920
11806,Lauryn,10267
11807,Laurene,18920
11808,Maye,17303
11809,Maridel,14328
11810,Dotty,13769
11811,Janeczka,12449
11812,Rori,12086
11813,Lanna,17799
11814,Harrietta,16907
11815,Katleen,16142
11816,Teddie,18502
11817,Hollie,13127
11818,Michaelina,21565
11819,Krystle,14696
11820,Grier,19885
11821,Justinn,14753
11822,Janey,14857
11823,Sam,14243
11824,Sophia,20425
11825,Darlleen,18951
11826,Selma,21254
11827,Tabbatha,17878
11828,Berta,15125
11829,Aurelie,16945
11830,Gianina,19353
11831,Mariele,15798
11832,Heddie,20822
11833,Claresta,14466
11834,Merry,17929
11835,Jaclyn,14561
11836,Carol-Jean,14940
11837,Aubrie,11044
11838,Ardys,15242
11839,Averyl,12996
11840,Bettine,14925
11841,Wendi,10415
11842,Orsola,19848
11843,Celisse,12803
11844,Janey,13816
11845,Demetris,15501
11846,Nonnah,12936
11847,Millie,21800
11848,Keelia,15242
11849,Cacilie,12411
11850,Shandie,20248
11851,Kellen,19627
11852,Gusella,18237
11853,Wendi,11243
11854,Letizia,12795
11855,Trudie,19865
11856,Carolina,18513
11857,Cassondra,12759
11858,Ursulina,21323
11859,Kore,12286
11860,Gwyneth,10279
11861,Aigneis,13331
11862,Adelle,19840
11863,Aimil,20589
11864,Blondelle,15841
11865,Roxane,14608
11866,Wileen,21949
11867,Heddie,20304
11868,Joane,15734
11869,Randa,14393
11870,Gratia,13397
11871,Barbi,21280
11872,Hope,11979
11873,Elise,20498
11874,Dione,12345
11875,Tina,17299
11876,Lonnie,18541
11877,Shell,17595
11878,Lyssa,16712
11879,Tabbatha,10411
11880,Marsiella,18372
11881,Evaleen,19241
11882,Marnia,17644
11883,Alameda,11227
11884,Lila,12162
11885,Renie,11209
11886,Elyssa,17003
11887,Shirlee,11957
11888,Imojean,16936
11889,Madelle,19794
11890,Lorne,21067
11891,Cherilyn,12616
11892,Pamella,19832
11893,Doralynne,10298
11894,Beth,20276
11895,Elsie,20121
11896,Yetty,12088
11897,Florie,19706
11898,Kathy,10343
11899,Shaylyn,14871
11900,Pearline,10957
11901,Ekaterina,15039
11902,Tierney,14411
11903,Fayre,19500
11904,Basia,12549
11905,Edee,16457
11906,Blinni,14439
11907,Sarette,11484
11908,Cindelyn,10488
11909,Bettine,11637
11910,Alleen,13747
11911,Mignon,16149
11912,Lory,12385
11913,Georgina,18485
11914,Gui,14564
11915,Louella,16524
11916,Letizia,19218
11917,Kassey,20333
11918,Anica,21928
11919,Cathyleen,16988
11920,Wynne,15419
11921,Cathyleen,17719
11922,Jillayne,11238
11923,Bernardine,14584
11924,Jennica,10394
11925,Nataline,12970
11926,Aimil,19130
11927,Joleen,21540
11928,Estell,19793
11929,Shell,13841
11930,Moyna,20710
11931,Linzy,18007
11932,Alameda,19304
11933,Lacie,17163
11934,Ulrike,17225
11935,Cyb,13077
11936,Lusa,12566
11937,Bill,19291
11938,Augustine,17108
11939,Ronna,17943
11940,Gusella,18944
11941,Marjie,21662
11942,Jeanna,20935
11943,Jan,21914
11944,Tracey,11087
11945,Emma,16814
11946,Kial,12934
11947,Sadie,20812
11948,Kaia,13636
11949,Ernesta,13992
11950,Eve,16191
11951,Nonnah,11203
11952,Antonietta,19363
11953,Gaylene,17451
11954,Deirdre,16291
11955,Kate,17895
11956,Chrystel,10619
11957,Cecile,11678
11958,Helena,21994
11959,Tiffie,10814
11960,Wileen,11971
11961,Gui,14820
11962,Jasmina,17653
11963,Maisey,16025
11964,Gwenneth,19452
11965,Brietta,19697
11966,Angela,17558
11967,Cassandra,16084
11968,Caritta,14400
11969,Carree,15032
11970,Sabina,12878
11971,Karlee,14835
11972,Hyacinthe,17347
11973,Blinni,17209
11974,Clo,14887
11975,Althea,14695
11976,Joeann,14089
11977,Cissiee,10734
11978,Emma,10730
11979,Tabbatha,15166
11980,Fanchon,20726
11981,Orsola,10522
11982,Zia,18679
