StudentID,firstname,Median wage public,Median wage Private
11539,Shel,14131,10469
11540,Aurelie,12960,12474
11541,Farrah,9216,11913
11542,Adore,8908,16435
11543,Anestassia,11805,18640
11544,Averyl,14934,18630
11545,Max,11774,11451
11546,Tonia,11183,14776
11547,Mary,10479,17158
11548,Jany,12845,18475
11549,Harrietta,10008,15351
11550,Ezmeralda,13373,10977
11551,Vonny,14666,21734
11552,Shel,13310,12968
11553,Wanda,13773,12354
11554,Lorne,11578,20809
11555,Ginnie,6198,21528
11556,Imojean,8181,15198
11557,Damaris,10190,11947
11558,Pollyanna,14496,12382
11559,Carlie,8358,15339
11560,Layla,14965,17658
11561,Chloris,14065,14665
11562,Gaylene,6153,21666
11563,Shirlee,9795,13589
11564,Marita,7178,10351
11565,Chickie,13896,14077
11566,Stevana,13979,13389
11567,Carmencita,12480,20201
11568,Gavrielle,8342,17667
11569,Ellette,9450,14124
11570,Kamilah,13401,10543
11571,Jerry,7639,14907
11572,Cissiee,9855,10704
11573,Kristina,12673,11524
11574,Kaia,6055,17473
11575,Marika,9229,18424
11576,Audrie,9469,20499
11577,Donnie,8015,16854
11578,Ethel,6629,14209
11579,Jerry,13993,14601
11580,Alyssa,7734,10705
11581,Annabela,13468,14399
11582,Susan,10559,17057
11583,Violet,14343,13389
11584,Paulita,12666,17824
11585,Janeczka,6133,11721
11586,Marnia,11895,18094
11587,Nataline,12076,10356
11588,Kittie,11937,13615
11589,Leia,10011,10941
11590,Ricky,11633,14033
11591,Joane,14263,21114
11592,Esmeralda,14459,12962
11593,Veda,14956,15913
11594,Kathy,8906,16788
11595,Zondra,9282,20293
11596,Marline,14844,15313
11597,Gabriellia,11058,15753
11598,Felice,6500,17007
11599,Ayn,9834,12761
11600,Letizia,14982,12068
11601,Sashenka,12344,16462
11602,Nonnah,10158,15830
11603,Sallie,6839,11600
11604,Annecorinne,13909,20883
11605,Charlena,9119,15537
11606,Wileen,11501,20146
11607,Melina,9248,20544
11608,Gerianna,9660,16571
11609,Mallory,14141,14595
11610,Theodora,14899,13375
11611,Kellen,14910,10566
11612,Leanna,7372,12083
11613,Cyb,14353,14012
11614,Brianna,6528,20906
11615,Mathilda,6466,17405
11616,Arlina,8305,20254
11617,Orsola,10121,21590
11618,Jenilee,10514,10098
11619,Stacey,7173,20376
11620,Shaylyn,12612,21821
11621,Yvonne,8606,20193
11622,Evaleen,11229,17550
11623,Sam,11124,11683
11624,Bobbi,14895,11008
11625,Adore,13705,13682
11626,Vere,11769,12334
11627,Tiffie,12575,12929
11628,Valera,9990,16052
11629,Lanae,8827,21354
11630,Kassey,14295,15139
11631,Gertrud,13359,13998
11632,Courtnay,14375,16317
11633,Elfreda,11039,20176
11634,Ermengarde,13693,12634
11635,Korrie,10135,21733
11636,Anestassia,13054,11408
11637,Kassey,7626,19089
11638,Fanny,10088,19724
11639,Augustine,9369,19148
11640,Nita,13894,16482
11641,Jan,10387,20173
11642,Esmeralda,9996,17801
11643,Roseline,10485,16777
11644,Eadie,12267,16941
11645,Pamella,6193,13712
11646,Basia,13123,14226
11647,Willetta,8287,16760
11648,Alleen,12934,20839
11649,Noelle,7469,10299
11650,Merrie,7152,11678
11651,Cam,10283,13989
11652,Estell,13634,19042
11653,Evaleen,7051,19084
11654,Lorenza,10801,17888
11655,Margarette,10135,11590
11656,Joane,11537,17590
11657,Kary,12396,14134
11658,Marsiella,14431,16285
11659,Kate,7861,15359
11660,Frieda,9120,16552
11661,Chrystel,12325,18517
11662,Lusa,14025,13901
11663,Roxane,6974,19039
11664,Lucille,11540,16687
11665,Aryn,8392,19444
11666,Margette,9734,12539
11667,Doralynne,11987,18329
11668,Sybille,11226,13089
11669,Libbie,6192,10107
11670,Genovera,11370,18803
11671,Meghann,10904,11070
11672,Tersina,8674,10647
11673,Mara,12899,17840
11674,Patricia,9447,18560
11675,Susan,12416,17450
11676,Dyann,9287,12516
11677,Jessy,7447,15737
11678,Corry,12240,16378
11679,Andeee,12787,18242
11680,Thalia,9430,17889
11681,Talya,12798,11918
11682,Kaja,6911,18317
11683,Viviene,14094,12517
11684,Susan,8897,18505
11685,Joceline,9078,18382
11686,Lanae,8580,16257
11687,Gilda,12335,13822
11688,Kellen,10872,14274
11689,Daune,14070,15146
11690,Delilah,6840,15898
11691,Celisse,12670,12024
11692,Damaris,9114,16303
11693,Celestyna,14880,14984
11694,June,6110,14590
11695,Gale,6548,10148
11696,Kylynn,10237,17981
11697,Evaleen,8413,19989
11698,Melodie,7198,10589
11699,Frank,9337,11073
11700,Nananne,14544,11349
11701,Mathilda,13765,20624
11702,Amii,10976,17813
11703,Stevana,13195,15943
11704,Ronna,11218,10922
11705,Ricky,6935,10731
11706,June,6813,15353
11707,Orsola,7727,15769
11708,Lita,13368,21348
11709,Kaia,9380,13870
11710,Eugine,10846,15365
11711,Shaylyn,6270,18846
11712,Jasmina,14014,13761
11713,Kassey,11750,12324
11714,Carmencita,10194,21741
11715,Deane,14348,12571
11716,Arlena,14367,13265
11717,Heida,12073,11988
11718,Michaelina,14706,14734
11719,Carly,14300,20072
11720,Nannie,12546,15032
11721,Farrah,7161,12388
11722,Lynnea,8875,10170
11723,Lorenza,10443,13925
11724,Phylis,13740,21418
11725,Antonietta,14243,20830
11726,Siana,10943,10202
11727,Blake,9756,20514
11728,Valeda,11183,18221
11729,Sidoney,9731,15171
11730,Michaelina,6926,10492
11731,Ardeen,9413,20116
11732,Rosene,11418,18103
11733,Jan,13236,12132
11734,Tracey,14572,20045
11735,Jenilee,13530,15130
11736,Renie,10736,19787
11737,Kristina,14779,17618
11738,Steffane,12719,12956
11739,Charmaine,9452,19359
11740,Mariann,14157,21486
11741,Nataline,13769,20321
11742,Vivia,7974,21964
11743,Lindie,8749,13382
11744,Catrina,6122,18684
11745,Tressa,9778,13762
11746,Kaja,6555,11034
11747,Diena,12605,12446
11748,Hollie,14675,16418
11749,Jacenta,6657,15322
11750,Brana,9656,14913
11751,Raf,12844,18333
11752,Linet,14304,20256
11753,Esmeralda,6349,21734
11754,Jobi,6680,13829
11755,Phedra,12655,21745
11756,Rosene,9602,12602
11757,Cyndie,7485,18067
11758,Rhea,14242,16977
11759,Wendi,8864,20976
11760,Leontine,7124,17608
11761,Lolita,9829,10320
11762,Josephine,11508,17246
11763,Almeta,8999,11316
11764,Karena,9401,13576
11765,Jaime,7391,12307
11766,Ericka,14927,20105
11767,Gale,6362,17432
11768,Ethel,11332,16113
11769,Aubrie,14132,20557
11770,Alia,6466,14146
11771,Ermengarde,13522,13034
11772,Catharine,9711,21463
11773,Brana,11524,13879
11774,Fidelia,11228,12884
11775,Misha,10626,17710
11776,Vanessa,10564,12660
11777,Tobe,13084,10224
11778,Peri,8565,18728
11779,Merrie,11923,17234
11780,Cyb,8884,14513
11781,Sara-Ann,6086,13002
11782,Cindelyn,7254,15068
11783,Krystle,7801,11173
11784,Brietta,12144,14973
11785,Alie,7387,21634
11786,Marcelline,6058,19241
11787,Agathe,7479,10326
11788,Mady,14553,12122
11789,Eolanda,10166,18967
11790,Basia,9693,11748
11791,Berta,12557,11199
11792,Caritta,8592,13180
11793,Chere,11584,11549
11794,Bill,14016,13868
11795,Josephine,9780,19060
11796,Danika,12417,19094
11797,Trudie,7827,17176
11798,Vanessa,9715,15090
11799,Camile,11454,13450
11800,Cherrita,9756,19999
11801,Cristabel,10208,19815
11802,Darci,14932,13230
11803,Marinna,11577,10785
11804,Amalie,6360,20474
11805,Kristan,9836,17089
11806,Fanchon,11966,18515
11807,Gaylene,9960,16257
11808,Joeann,10213,19933
11809,Jordan,10203,21822
11810,Claudina,13886,10242
11811,Mary,7921,10833
11812,Minda,11070,16819
11813,Audrie,13803,16260
11814,Mathilda,6200,14768
11815,Cherrita,13378,21979
11816,Bertine,12691,14931
11817,Benita,8573,12794
11818,Violet,7686,16984
11819,Kylynn,10807,18131
11820,Carly,13309,21738
11821,Marguerite,14237,21953
11822,Bobinette,7369,11573
11823,Viki,7701,21262
11824,Bibby,7590,10174
11825,Bill,9108,11414
11826,Correy,11301,21962
11827,Mignon,11913,20609
11828,Marita,11934,10774
11829,Dolli,12104,19615
11830,Demetris,9038,19976
11831,Adriana,9959,17314
11832,Jinny,7037,13490
11833,Johna,14496,20687
11834,Flo,13264,12918
11835,Kristina,13041,20703
11836,Cyb,8323,21733
11837,Edyth,7678,17109
11838,Minda,8761,14740
11839,Joy,10238,10992
11840,Jacquetta,13848,15887
11841,Roseline,10560,15985
11842,Cassandra,6356,14653
11843,Justinn,6547,20912
11844,Doralynne,6841,17685
11845,Charissa,14609,15057
11846,Kimmy,9917,11407
11847,Jacenta,14618,20767
11848,Agathe,8838,19194
11849,Celestyna,9114,10258
11850,Dode,9411,12065
11851,Amara,8290,11010
11852,Verla,11833,15733
11853,Flory,6506,13267
11854,Brynna,13778,16384
11855,Cristabel,14463,11238
11856,Gale,14570,11462
11857,Corry,10651,21975
11858,Elyssa,14593,19803
11859,Jillayne,7819,13502
11860,Addia,8955,15101
11861,Danika,7869,21691
11862,Coral,13345,13004
11863,Gilda,11020,18255
11864,Nessie,13762,17605
11865,Flory,13627,16885
11866,Bertine,9962,10404
11867,Courtnay,13374,12168
11868,Aurore,14308,20842
11869,Lilith,10295,13942
11870,Leona,11820,21723
11871,Layla,14229,20473
11872,Ellette,7115,15750
11873,Shell,7066,14602
11874,Joeann,14703,16973
11875,Dorothy,8605,13893
11876,Cassandra,9456,14563
11877,Lolita,14302,14500
11878,Vinita,14415,19975
11879,Barbara,13190,13605
11880,Leanna,14220,10718
11881,Marcy,14813,11991
11882,Glenda,11586,11485
11883,Arabel,11032,16980
11884,Yolane,8231,20139
11885,Mara,11149,15254
11886,Lacie,10293,16724
11887,Arlena,7785,14878
11888,Aaren,14890,14518
11889,Orsola,9520,13259
11890,Dorothy,10311,19404
11891,Tami,11382,12109
11892,Laure,9695,10837
11893,Gaylene,14363,13671
11894,Heida,9385,10112
11895,Kary,6787,17785
11896,Helsa,10309,21115
11897,Rosanne,14305,13972
11898,Trudie,9882,13069
11899,Kristan,12050,10608
11900,Etta,9244,21758
11901,Celisse,9438,13450
11902,Rhea,13326,16205
11903,Phylis,10812,15190
11904,Annice,13120,13001
11905,Winny,6584,19976
11906,Celisse,9109,12441
11907,Livvyy,8745,15027
11908,Vanessa,9454,15367
11909,Fred,14828,18186
11910,Patricia,12565,10346
11911,Myrtice,10391,14658
11912,Konstance,6691,10158
11913,Jessamyn,9718,12979
11914,Jacquetta,7141,15885
11915,Stacey,11058,10005
11916,Magdalena,12213,19364
11917,Susette,6569,15036
11918,Asia,12193,18633
11919,Carilyn,6698,21781
11920,Sam,6818,21953
11921,Bertine,7862,11094
11922,Jenda,10824,14567
11923,Hope,8690,12051
11924,Ivett,9111,11032
11925,Neila,7412,17286
11926,Bernie,9264,20229
11927,Carlie,6587,12381
11928,Janenna,10435,17256
11929,Judy,6312,19851
11930,Nerta,10894,12586
11931,Minda,6999,17499
11932,Lesly,11572,16287
11933,Kial,8305,11732
11934,Malina,6130,16898
11935,Hope,13823,17388
11936,Elfreda,6597,11901
11937,Joleen,8293,11689
11938,Brandise,10298,21507
11939,Kassey,9909,12693
11940,Beverley,7292,10649
11941,Cissiee,10890,17559
11942,Demetris,9561,18839
11943,Elyssa,8000,19245
11944,Lynea,13522,19612
11945,Marsiella,11123,19407
11946,Gretal,7744,20244
11947,Concettina,13334,19411
11948,Wanda,14855,16366
11949,Collen,12364,20530
11950,Robbi,13623,14511
11951,Marsiella,10357,12437
11952,Regina,9627,11043
11953,Tani,6853,14491
11954,Marcelline,13131,12863
11955,Theodora,6810,16254
11956,Marleah,8187,12138
11957,Kristan,11524,17781
11958,Maye,9946,21896
11959,Gratia,8339,19630
11960,Corly,6200,11246
11961,Tonia,12869,16207
11962,Arlena,6066,14653
11963,Sadie,8621,19285
11964,Paola,11073,16616
11965,Nessie,6390,10227
11966,Danny,13933,16634
11967,Perry,12383,16333
11968,Christal,7693,10009
11969,Kore,14661,18856
11970,Jere,11477,15930
11971,Michaelina,6149,14715
11972,Joy,13689,16907
11973,Katleen,10099,18763
11974,Adelle,10778,16897
11975,Violet,14613,17025
11976,Sadie,11561,16183
11977,Carilyn,14740,11178
11978,Rosanne,9883,15880
11979,Selia,11049,11669
11980,Meghann,8925,19196
11981,Chastity,8509,15122
11982,Carilyn,14785,21415
11983,Candy,7796,13153
11984,Jenda,9607,20584
11985,Christy,11685,15163
11986,Eugine,8087,20605
11987,Roslyn,11572,11342
11988,Dorothy,12258,19002
11989,Marti,9999,15812
11990,Oona,11674,14585
11991,Elvira,11883,16780
11992,Cathie,8799,11168
11993,Amara,12410,20077
11994,Beatriz,14042,19006
11995,Elise,12286,16107
11996,Shaylyn,11271,11146
11997,Noelle,13901,19055
11998,Sharai,9190,10491
11999,Stevana,7493,15186
12000,Darci,6156,13492
12001,Shirlee,12876,12814
12002,Mireielle,13751,19836
12003,Edee,6247,17617
12004,Yolane,6058,19193
12005,Tina,9460,16396
12006,Flo,9942,10687
12007,Glenda,10467,13712
12008,Jennica,14045,19662
12009,Edyth,9684,21103
12010,Gretal,6737,18611
12011,Suzette,12567,15128
12012,Ariela,13969,17396
12013,Brianna,14691,20199
12014,Britni,14709,18051
12015,Beth,8443,10141
12016,Ronna,7216,20709
12017,Catharine,10217,17512
12018,Lucy,6014,10448
12019,Moyna,14292,19671
12020,Pollyanna,14318,12220
12021,Mary,13154,15284
12022,Rosabelle,8335,20752
12023,Tressa,10586,11491
12024,Ardys,8794,21008
12025,Althea,6283,10858
12026,Cindelyn,11197,14605
12027,Raquela,8512,16541
12028,Sissy,9662,18226
12029,Bobinette,9982,15280
12030,Elvira,13458,16257
12031,Cristabel,13758,15914
12032,Edith,10480,20329
12033,Sybille,8877,14463
12034,Cathyleen,11566,18504
12035,Chandra,6154,21428
12036,Gretal,13883,21958
12037,Kellen,6507,13801
12038,Aubrie,6542,15353
12039,Helena,9573,18755
12040,Gale,9015,12798
12041,Ruthe,14042,12834
12042,Violet,14483,15476
12043,Corene,14062,17562
12044,Jenda,12598,19942
12045,Betta,14039,21687
12046,Alameda,11339,13996
12047,Inga,14338,16684
12048,Imojean,12013,17913
12049,Lita,10709,11288
12050,Leanna,9633,21224
12051,Leona,7676,16111
12052,Anthia,6741,17846
12053,Gertrud,7522,19845
12054,Chickie,11351,15526
12055,Vinita,9726,18925
12056,Jessy,8890,14304
12057,Gerrie,12310,17063
12058,Tomasina,10599,20040
12059,Tami,12137,15294
12060,Hallie,11302,19602
12061,Meg,14623,14381
12062,Laurene,7674,12069
12063,Rochette,9585,15211
12064,Lanna,8669,17717
12065,Deirdre,11940,19188
12066,Myriam,9201,11196
12067,Trudie,10958,16621
12068,Rosabelle,9625,13178
12069,Jean,6741,18103
12070,Di,11747,16910
12071,Merrie,7063,12730
12072,Frances,11744,16381
12073,Ardeen,13285,10699
12074,Oralee,10624,12323
12075,Marinna,9122,19503
12076,Chickie,9565,14621
12077,Rayna,13825,10796
12078,Antonietta,7976,11984
12079,Cordi,7337,20514
12080,Kylynn,12348,15366
12081,Nannie,14938,12127
12082,Frieda,10126,18656
12083,Kelly,13943,12431
12084,Gilligan,11360,15031
12085,Kerrin,7375,10020
12086,Glenda,14627,17138
12087,Audrie,6876,10138
12088,Sue,6994,17990
12089,Tori,12340,19300
12090,Ninnetta,6756,14090
12091,Roseline,11148,14336
12092,Maisey,14332,21943
12093,Dania,10526,12200
12094,Georgina,13478,17151
12095,Flo,9056,20863
12096,Abbie,13122,13204
12097,Shirlee,7612,19284
12098,Vinita,13021,17240
12099,Yetty,7593,13672
12100,Clary,9429,18346
12101,Betta,11229,18677
12102,Ariela,10321,20590
12103,Maisey,9588,14794
12104,Marinna,6940,10774
12105,Melina,10718,14274
12106,Ida,9262,12307
12107,Merci,10481,13220
12108,Rivalee,7283,20360
12109,Catharine,13274,20314
12110,Celisse,7958,12871
12111,Arlena,6289,19415
12112,Devina,9185,15518
12113,Charissa,14532,12705
12114,Dione,8668,11549
12115,Augustine,9652,21836
12116,Vinita,7483,12648
12117,Reeba,6244,14877
12118,Jaime,7438,13321
12119,Katleen,13013,19956
12120,Teddie,12291,13630
12121,Rori,9977,21496
12122,Hermione,13195,12620
12123,Chrystel,11891,15891
12124,Hermione,11872,13060
12125,Nikki,12120,20809
12126,Norine,8001,14876
12127,Willetta,7668,12665
12128,Drucie,11526,16537
12129,Shel,12151,12701
12130,Rhoda,7105,11560
12131,Glenda,10778,16742
12132,Genevra,11962,15712
12133,Rubie,10025,19160
12134,Vere,13072,16151
12135,Kathi,12715,13721
12136,Sue,11771,21482
12137,Aurelie,14474,21581
12138,Florie,10774,15713
12139,Leontine,8722,14095
12140,Catharine,13619,20800
12141,Dyann,8389,18654
12142,Tina,7781,10771
12143,Jordan,11885,19327
12144,Heida,6247,12647
12145,Tami,14628,15440
12146,Daphne,6262,17297
12147,Layla,9829,16517
12148,Daryl,9113,11286
12149,Deedee,12759,12429
12150,Lusa,6849,15632
12151,Celisse,13579,17670
12152,Carmencita,8088,18963
12153,Charissa,13931,14582
12154,Jinny,9783,12915
12155,Meriel,12300,17086
12156,Karina,7581,19623
12157,Darci,6396,12800
12158,Juliane,9918,10431
12159,Oona,7115,13376
12160,Georgina,9708,17083
12161,Sadie,10476,16179
12162,Diena,14560,10298
12163,Di,13681,17407
12164,Barbi,7254,21562
12165,Abbie,11111,10306
12166,Lindie,13842,21710
12167,Paule,10518,19232
12168,Sidoney,10636,16198
12169,Addia,14307,14958
12170,Kara-Lynn,10244,14178
12171,Robinia,14568,16442
12172,Lynnea,13770,12964
12173,Starla,6130,16492
12174,Clarice,7963,21741
12175,Alia,6698,10378
12176,Ricky,8361,16750
12177,Jany,10826,13367
12178,Tarra,6874,16340
12179,Meghann,9918,21229
12180,Morganica,8209,17438
12181,Heida,13860,21346
12182,Kittie,11027,18995
12183,Esmeralda,8815,11595
12184,Ilse,12964,21868
12185,Cherilyn,10646,11521
12186,Tybie,10978,13283
12187,Gaylene,7832,10891
12188,Evaleen,13966,20106
12189,Valera,14216,21918
12190,Correy,13694,17371
12191,Marti,9382,16107
12192,Cindelyn,13153,18608
12193,Bernie,11240,15429
12194,Jaclyn,14268,13454
12195,Elbertina,11381,10265
12196,Millie,14852,19290
12197,Marita,13188,21922
12198,Kerrin,10582,13934
12199,Cherilyn,11644,10503
12200,Joceline,12614,13979
12201,Konstance,8169,21663
12202,Letizia,14555,19396
12203,Andeee,6811,18020
12204,Fayre,7718,20077
12205,Aaren,9613,16065
12206,Coral,14831,15500
12207,Alyssa,11980,13010
12208,Jany,14706,13372
12209,Berget,10670,17047
12210,Kelly,11382,12892
12211,Corina,9230,14296
12212,Misha,14983,20407
12213,Annecorinne,13436,13179
12214,Wynne,11667,20104
12215,Lucille,12436,20984
12216,Dulce,9091,13032
12217,Rozele,8617,21744
12218,Jenilee,13035,15830
12219,Leona,8184,21131
12220,Kylynn,7573,14607
12221,Tani,8155,10463
12222,Dode,14444,12063
12223,Dominga,9245,19133
12224,Noelle,9287,13215
12225,Jaclyn,13847,21750
12226,Tani,10021,17501
12227,Ana,7877,19596
12228,Xylina,8724,13178
12229,Kore,7682,18783
12230,Tina,10295,17116
12231,Josephine,14945,16784
12232,Kylynn,12728,11551
12233,Kristina,7402,18944
12234,Kathy,14715,21649
12235,Mallory,13883,10265
12236,Bibby,9466,17674
12237,Josephine,7978,11718
12238,Marinna,9290,12174
12239,Sabina,12838,17797
12240,Melodie,7833,17420
12241,Brynna,9444,21877
12242,Bettine,7005,19910
12243,Xylina,8153,17096
12244,Beth,9541,15690
12245,Blondelle,13507,21586
12246,Bobinette,6138,13397
12247,Nonnah,11093,10157
12248,Tersina,11584,15980
12249,Tamqrah,8821,15141
12250,Nonnah,9333,21075
12251,Melanie,7131,21083
12252,Jackie,8092,17040
12253,Juliane,6810,18272
12254,Melina,12403,11290
12255,Helsa,6520,18074
12256,Maridel,11564,14363
12257,Roslyn,7777,15142
12258,Brandise,6503,10992
12259,Pamella,7550,15609
12260,Mariele,7686,12033
12261,Katharina,13869,15556
12262,Agathe,6083,17222
12263,Daryl,8486,13536
12264,Raina,8606,12091
12265,Gale,6306,10042
12266,Shirlee,13690,21351
12267,Wendi,10831,10869
12268,Allis,7853,17946
12269,June,13076,16654
12270,Hope,8179,19717
12271,Kayla,11524,10542
12272,Cindelyn,10183,21606
12273,Marnia,11118,12985
12274,Wanda,10186,11919
12275,Sallie,10730,20347
12276,Lily,8960,19861
12277,Jaime,9406,20504
12278,Vita,10902,10910
12279,Meriel,7176,17345
12280,Xylina,7145,10840
12281,Dianemarie,13649,20592
12282,Winifred,10310,14350
12283,Jolyn,8104,19141
12284,Helena,7596,15308
12285,Cyb,12319,10247
12286,Sidoney,13850,18744
12287,Lolita,11824,11425
12288,Philis,6610,15217
12289,Nannie,11277,14420
